Case ID,Case Number,Judge,Date Filed,Date Reopened,Date Terminated,NOS,DateAgg,Group,DE SeqNum,de_type,DocNum,DP Type,DP SubType,DP SeqNum,Date Filed
45303,3:20-cv-00129-bbc                       ,bbc,2020-02-10,,2020-05-05,530,2020-02-10,Habeas Corpus,10,cmp                      ,1,motion                   ,pwrithc ,11,2020-02-10
45338,3:20-cv-00136-wmc                       ,wmc,2020-02-12,,2020-02-26,530,2020-02-12,Habeas Corpus,10,cmp                      ,1,motion                   ,pwrithc ,11,2020-02-12
45352,3:20-cv-00146-jdp                       ,jdp,2020-02-18,,2020-03-11,530,2020-02-18,Habeas Corpus,8,cmp                      ,1,motion                   ,pwrithc ,9,2020-02-18
45384,3:20-cv-00164-bbc                       ,bbc,2020-02-24,,2020-05-28,530,2020-02-24,Habeas Corpus,8,cmp                      ,1,motion                   ,pwrithc ,9,2019-12-23
45399,3:20-cv-00176-bbc                       ,bbc,2020-02-26,,2020-05-19,530,2020-02-26,Habeas Corpus,8,cmp                      ,1,motion                   ,pwrithc ,9,2020-02-27
45477,3:20-cv-00216-bbc                       ,bbc,2020-03-10,,2021-05-13,530,2020-03-10,Habeas Corpus,12,cmp                      ,1,motion                   ,pwrithc ,13,2020-03-09
45528,3:20-cv-00254-wmc                       ,wmc,2020-03-12,,2020-09-11,530,2020-03-12,Habeas Corpus,11,cmp                      ,1,motion                   ,pwrithc ,12,2020-03-12
45515,3:20-cv-00240-jdp                       ,jdp,2020-03-18,,2020-08-11,530,2020-03-18,Habeas Corpus,7,cmp                      ,1,motion                   ,pwrithc ,8,2020-03-18
45564,3:20-cv-00268-wmc                       ,wmc,2020-03-23,,,530,2020-03-23,Habeas Corpus,6,cmp                      ,1,motion                   ,pwrithc ,7,2020-03-23
45596,3:20-cv-00291-bbc                       ,bbc,2020-03-30,,2020-05-05,530,2020-03-30,Habeas Corpus,8,cmp                      ,1,motion                   ,pwrithc ,9,2020-03-25
45597,3:20-cv-00292-wmc                       ,wmc,2020-03-30,,,530,2020-03-30,Habeas Corpus,11,cmp                      ,1,motion                   ,pwrithc ,12,2020-03-30
45656,3:20-cv-00336-wmc                       ,wmc,2020-04-08,,2023-02-17,530,2020-04-08,Habeas Corpus,11,cmp                      ,1,motion                   ,pwrithc ,12,2020-04-08
45672,3:20-cv-00343-bbc                       ,bbc,2020-04-13,,2020-04-27,530,2020-04-13,Habeas Corpus,9,cmp                      ,1,motion                   ,pwrithc ,10,2020-04-13
45768,3:20-cv-00398-wmc                       ,wmc,2020-04-29,,2021-04-05,530,2020-04-29,Habeas Corpus,12,cmp                      ,1,motion                   ,pwrithc ,13,2020-04-29
45784,3:20-cv-00405-wmc                       ,wmc,2020-04-29,,2021-05-20,530,2020-04-29,Habeas Corpus,11,cmp                      ,1,motion                   ,pwrithc ,12,2020-04-29
45846,3:20-cv-00448-jdp                       ,jdp,2020-05-13,,2020-08-19,530,2020-05-13,Habeas Corpus,10,cmp                      ,1,motion                   ,pwrithc ,11,2020-05-13
45850,3:20-cv-00453-wmc                       ,wmc,2020-05-14,,2022-10-11,530,2020-05-14,Habeas Corpus,13,cmp                      ,1,motion                   ,pwrithc ,14,2020-05-14
45866,3:20-cv-00461-jdp                       ,jdp,2020-05-18,,2021-08-04,530,2020-05-18,Habeas Corpus,11,cmp                      ,1,motion                   ,pwrithc ,12,2020-05-18
45888,3:20-cv-00479-wmc                       ,wmc,2020-05-22,,2020-06-12,530,2020-05-22,Habeas Corpus,11,cmp                      ,1,motion                   ,pwrithc ,12,2020-05-22
45895,3:20-cv-00480-jdp                       ,jdp,2020-05-22,,2020-06-30,530,2020-05-22,Habeas Corpus,7,cmp                      ,1,motion                   ,pwrithc ,8,2020-05-22
45902,3:20-cv-00482-wmc                       ,wmc,2020-05-26,,,530,2020-05-26,Habeas Corpus,12,cmp                      ,1,motion                   ,pwrithc ,13,2020-05-26
45966,3:20-cv-00509-wmc                       ,wmc,2020-06-04,,2021-04-09,530,2020-06-04,Habeas Corpus,9,cmp                      ,1,motion                   ,pwrithc ,10,2020-06-04
46024,3:20-cv-00540-jdp                       ,jdp,2020-06-15,,2022-07-18,530,2020-06-15,Habeas Corpus,11,cmp                      ,1,motion                   ,pwrithc ,12,2020-06-15
46106,3:20-cv-00593-jdp                       ,jdp,2020-06-26,,2023-03-16,530,2020-06-26,Habeas Corpus,11,cmp                      ,1,motion                   ,pwrithc ,12,2020-06-26
46267,3:20-cv-00687-wmc                       ,wmc,2020-07-27,,2021-08-17,530,2020-07-27,Habeas Corpus,11,cmp                      ,1,motion                   ,pwrithc ,12,2020-07-27
46278,3:20-cv-00692-wmc                       ,wmc,2020-07-27,,2021-02-04,530,2020-07-27,Habeas Corpus,34,cmp                      ,4,motion                   ,pwrithc ,35,2020-08-31
46511,3:20-cv-00817-jdp                       ,jdp,2020-09-04,,2020-12-18,530,2020-09-04,Habeas Corpus,8,cmp                      ,1,motion                   ,pwrithc ,9,2020-09-04
46579,3:20-cv-00853-jdp                       ,jdp,2020-09-14,,2021-06-21,530,2020-09-14,Habeas Corpus,11,cmp                      ,1,motion                   ,pwrithc ,12,2020-09-14
46604,3:20-cv-00868-jdp                       ,jdp,2020-09-21,,2020-10-26,530,2020-09-21,Habeas Corpus,16,cmp                      ,1,motion                   ,pwrithc ,17,2020-09-21
46609,3:20-cv-00873-bbc                       ,bbc,2020-09-21,,2020-11-09,530,2020-09-21,Habeas Corpus,11,cmp                      ,1,motion                   ,pwrithc ,12,2020-09-21
46706,3:20-cv-00939-jdp                       ,jdp,2020-10-09,,2021-06-30,530,2020-10-09,Habeas Corpus,11,cmp                      ,1,motion                   ,pwrithc ,12,2020-10-09
46790,3:20-cv-00976-jdp                       ,jdp,2020-10-23,,2021-01-13,530,2020-10-23,Habeas Corpus,13,cmp                      ,1,motion                   ,pwrithc ,14,2020-10-23
46913,3:20-cv-01038-jdp                       ,jdp,2020-11-16,,2020-12-08,530,2020-11-16,Habeas Corpus,10,cmp                      ,1,motion                   ,pwrithc ,11,2020-11-16
46917,3:20-cv-01040-jdp                       ,jdp,2020-11-17,,,530,2020-11-17,Habeas Corpus,12,cmp                      ,1,motion                   ,pwrithc ,13,2020-11-17
47014,3:20-cv-01085-wmc                       ,wmc,2020-12-04,,2022-10-06,530,2020-12-04,Habeas Corpus,11,cmp                      ,1,motion                   ,pwrithc ,12,2020-12-04
47048,3:20-cv-01101-jdp                       ,jdp,2020-12-11,,2023-01-12,530,2020-12-11,Habeas Corpus,12,cmp                      ,1,motion                   ,pwrithc ,13,2020-12-11
47052,3:20-cv-01105-jdp                       ,jdp,2020-12-14,,2022-03-23,530,2020-12-14,Habeas Corpus,12,cmp                      ,1,motion                   ,pwrithc ,13,2020-12-14
47102,3:20-cv-01133-jdp                       ,jdp,2020-12-30,,2021-05-18,530,2020-12-30,Habeas Corpus,9,cmp                      ,1,motion                   ,pwrithc ,10,2020-12-30
47155,3:21-cv-00039-jdp                       ,jdp,2021-01-19,,2021-04-27,530,2021-01-19,Habeas Corpus,12,cmp                      ,1,motion                   ,pwrithc ,13,2021-01-19
47165,3:21-cv-00049-jdp                       ,jdp,2021-01-19,,2021-04-27,530,2021-01-19,Habeas Corpus,12,cmp                      ,1,motion                   ,pwrithc ,13,2001-01-19
47176,3:21-cv-00058-wmc                       ,wmc,2021-01-27,,,530,2021-01-27,Habeas Corpus,12,cmp                      ,1,motion                   ,pwrithc ,13,2021-01-27
47207,3:21-cv-00069-wmc                       ,wmc,2021-01-29,,2021-05-10,530,2021-01-29,Habeas Corpus,10,cmp                      ,1,motion                   ,pwrithc ,11,2021-01-29
47282,3:21-cv-00112-wmc                       ,wmc,2021-02-16,,2021-06-30,530,2021-02-16,Habeas Corpus,9,cmp                      ,1,motion                   ,pwrithc ,10,2021-02-16
47287,3:21-cv-00117-wmc                       ,wmc,2021-02-18,,2021-02-25,530,2021-02-18,Habeas Corpus,10,cmp                      ,1,motion                   ,pwrithc ,11,2021-02-18
47438,3:21-cv-00227-jdp                       ,jdp,2021-04-05,,2021-06-30,530,2021-04-05,Habeas Corpus,11,cmp                      ,1,motion                   ,pwrithc ,12,2021-04-05
47607,3:21-cv-00294-wmc                       ,wmc,2021-04-12,2021-08-09,,530,2021-08-09,Habeas Corpus,11,cmp                      ,1,motion                   ,pwrithc ,12,2021-04-12
47543,3:21-cv-00263-wmc                       ,wmc,2021-04-19,,2021-05-14,530,2021-04-19,Habeas Corpus,11,cmp                      ,1,motion                   ,pwrithc ,12,2021-04-19
47574,3:21-cv-00276-bbc                       ,bbc,2021-04-23,,2021-05-27,530,2021-04-23,Habeas Corpus,11,cmp                      ,1,motion                   ,pwrithc ,12,2021-04-23
47600,3:21-cv-00284-jdp                       ,jdp,2021-04-28,,2022-09-02,530,2021-04-28,Habeas Corpus,5,cmp                      ,1,motion                   ,pwrithc ,6,2021-04-28
47621,3:21-cv-00296-jdp                       ,jdp,2021-05-03,,,530,2021-05-03,Habeas Corpus,10,cmp                      ,1,motion                   ,pwrithc ,11,2021-05-03
47677,3:21-cv-00325-jdp                       ,jdp,2021-05-14,,2022-02-11,530,2021-05-14,Habeas Corpus,12,cmp                      ,1,motion                   ,pwrithc ,13,2021-05-14
47698,3:21-cv-00338-wmc                       ,wmc,2021-05-19,,2021-05-21,530,2021-05-19,Habeas Corpus,11,cmp                      ,1,motion                   ,pwrithc ,12,2021-05-19
47699,3:21-cv-00339-wmc                       ,wmc,2021-05-19,,2021-08-09,530,2021-05-19,Habeas Corpus,11,cmp                      ,1,motion                   ,pwrithc ,12,2021-05-19
47744,3:21-cv-00359-bbc                       ,bbc,2021-06-01,,2021-08-18,530,2021-06-01,Habeas Corpus,9,cmp                      ,1,motion                   ,pwrithc ,10,2021-06-01
47745,3:21-cv-00363-bbc                       ,bbc,2021-06-01,,2021-07-14,530,2021-06-01,Habeas Corpus,12,cmp                      ,1,motion                   ,pwrithc ,13,2021-06-01
47759,3:21-cv-00377-wmc                       ,wmc,2021-06-07,,2022-06-02,530,2021-06-07,Habeas Corpus,10,cmp                      ,1,motion                   ,pwrithc ,11,2021-06-07
47765,3:21-cv-00382-bbc                       ,bbc,2021-06-07,,2021-10-06,530,2021-06-07,Habeas Corpus,7,cmp                      ,1,motion                   ,pwrithc ,8,2021-06-07
47841,3:21-cv-00421-wmc                       ,wmc,2021-06-29,,2021-09-09,530,2021-06-29,Habeas Corpus,10,cmp                      ,1,motion                   ,pwrithc ,11,2021-06-29
47842,3:21-cv-00422-wmc                       ,wmc,2021-06-29,,2021-09-09,530,2021-06-29,Habeas Corpus,11,cmp                      ,1,motion                   ,pwrithc ,12,2021-06-29
47843,3:21-cv-00423-jdp                       ,jdp,2021-06-29,,2021-11-08,530,2021-06-29,Habeas Corpus,12,cmp                      ,1,motion                   ,pwrithc ,13,2021-06-28
47888,3:21-cv-00441-bbc                       ,bbc,2021-07-08,,2021-08-23,530,2021-07-08,Habeas Corpus,12,cmp                      ,1,motion                   ,pwrithc ,13,2021-07-08
47895,3:21-cv-00445-wmc                       ,wmc,2021-07-12,,2021-11-17,530,2021-07-12,Habeas Corpus,11,cmp                      ,1,motion                   ,pwrithc ,12,2021-07-12
47921,3:21-cv-00459-bbc                       ,bbc,2021-07-20,,2021-10-06,530,2021-07-20,Habeas Corpus,11,cmp                      ,1,motion                   ,pwrithc ,12,2021-07-20
47996,3:21-cv-00492-jdp                       ,jdp,2021-08-05,,2023-03-02,530,2021-08-05,Habeas Corpus,15,cmp                      ,3,motion                   ,pwrithc ,16,2021-08-09
48007,3:21-cv-00498-jdp                       ,jdp,2021-08-09,2021-07-13,,530,2021-08-09,Habeas Corpus,6,motion                   ,1,motion                   ,pwrithc ,7,2014-10-06
48072,3:21-cv-00528-bbc                       ,bbc,2021-08-19,,2021-10-06,530,2021-08-19,Habeas Corpus,8,cmp                      ,1,motion                   ,pwrithc ,9,2021-08-19
48218,3:21-cv-00600-wmc                       ,wmc,2021-09-22,,2022-07-27,530,2021-09-22,Habeas Corpus,10,cmp                      ,1,motion                   ,pwrithc ,11,2021-09-22
48235,3:21-cv-00609-wmc                       ,wmc,2021-09-27,,2022-12-01,530,2021-09-27,Habeas Corpus,11,cmp                      ,1,motion                   ,pwrithc ,12,2021-09-27
48255,3:21-cv-00627-wmc                       ,wmc,2021-10-05,,2022-04-15,530,2021-10-05,Habeas Corpus,12,cmp                      ,1,motion                   ,pwrithc ,13,2021-10-04
48265,3:21-cv-00631-wmc                       ,wmc,2021-10-06,,,530,2021-10-06,Habeas Corpus,11,cmp                      ,1,motion                   ,pwrithc ,12,2021-10-06
48283,3:21-cv-00643-wmc                       ,wmc,2021-10-13,,,530,2021-10-13,Habeas Corpus,10,cmp                      ,1,motion                   ,pwrithc ,11,2021-10-13
48315,3:21-cv-00658-jdp                       ,jdp,2021-10-18,,2023-03-09,530,2021-10-18,Habeas Corpus,11,cmp                      ,1,motion                   ,pwrithc ,12,2021-10-18
48318,3:21-cv-00659-jdp                       ,jdp,2021-10-18,,,530,2021-10-18,Habeas Corpus,11,cmp                      ,1,motion                   ,pwrithc ,12,2021-10-18
48396,3:21-cv-00698-jdp                       ,jdp,2021-11-08,,2023-01-23,530,2021-11-08,Habeas Corpus,11,cmp                      ,1,motion                   ,pwrithc ,12,2021-11-08
48439,3:21-cv-00724-jdp                       ,jdp,2021-11-15,,2022-02-03,530,2021-11-15,Habeas Corpus,11,cmp                      ,1,motion                   ,pwrithc ,12,2021-11-15
48584,3:21-cv-00797-bbc                       ,bbc,2021-12-16,,2022-04-14,530,2021-12-16,Habeas Corpus,11,cmp                      ,1,motion                   ,pwrithc ,12,2021-12-16
48591,3:21-cv-00803-wmc                       ,wmc,2021-12-20,,,530,2021-12-20,Habeas Corpus,12,cmp                      ,1,motion                   ,pwrithc ,13,2021-12-20
48617,3:21-cv-00821-wmc                       ,wmc,2021-12-30,2022-05-27,,530,2022-05-27,Habeas Corpus,10,cmp                      ,1,motion                   ,pwrithc ,11,2021-12-30
48687,3:22-cv-00018-jdp                       ,jdp,2022-01-10,,2022-01-11,530,2022-01-10,Habeas Corpus,11,cmp                      ,1,motion                   ,pwrithc ,12,2022-01-10
48795,3:22-cv-00073-wmc                       ,wmc,2022-02-09,,2022-10-06,530,2022-02-09,Habeas Corpus,8,cmp                      ,1,motion                   ,pwrithc ,9,2022-02-09
48812,3:22-cv-00085-jdp                       ,jdp,2022-02-14,,2022-06-03,530,2022-02-14,Habeas Corpus,11,cmp                      ,1,motion                   ,pwrithc ,12,2022-02-14
48813,3:22-cv-00086-jdp                       ,jdp,2022-02-14,,2022-06-02,530,2022-02-14,Habeas Corpus,11,cmp                      ,1,motion                   ,pwrithc ,12,2022-02-14
48811,3:22-cv-00084-jdp                       ,jdp,2022-02-15,,2022-10-25,530,2022-02-15,Habeas Corpus,11,cmp                      ,1,motion                   ,pwrithc ,12,2022-02-14
48900,3:22-cv-00120-jdp                       ,jdp,2022-03-07,,2022-06-03,530,2022-03-07,Habeas Corpus,11,cmp                      ,1,motion                   ,pwrithc ,12,2022-03-07
49005,3:22-cv-00158-jdp                       ,jdp,2022-03-23,,2022-10-20,530,2022-03-23,Habeas Corpus,9,cmp                      ,1,motion                   ,pwrithc ,10,2022-03-23
49009,3:22-cv-00161-wmc                       ,wmc,2022-03-23,,2022-10-07,530,2022-03-23,Habeas Corpus,9,cmp                      ,1,motion                   ,pwrithc ,10,2022-03-23
49010,3:22-cv-00162-wmc                       ,wmc,2022-03-23,,2022-10-07,530,2022-03-23,Habeas Corpus,9,cmp                      ,1,motion                   ,pwrithc ,10,2022-03-23
49051,3:22-cv-00179-jdp                       ,jdp,2022-03-30,,2022-10-17,530,2022-03-30,Habeas Corpus,8,cmp                      ,1,motion                   ,pwrithc ,9,2022-03-30
49062,3:22-cv-00189-jdp                       ,jdp,2022-04-04,,2022-11-29,530,2022-04-04,Habeas Corpus,11,cmp                      ,1,motion                   ,pwrithc ,12,2022-04-04
49140,3:22-cv-00229-jdp                       ,jdp,2022-04-25,,,530,2022-04-25,Habeas Corpus,11,cmp                      ,1,motion                   ,pwrithc ,12,2022-04-25
49175,3:22-cv-00248-jdp                       ,jdp,2022-05-04,,2023-03-13,530,2022-05-04,Habeas Corpus,11,cmp                      ,1,motion                   ,pwrithc ,12,2022-05-04
49243,3:22-cv-00270-jdp                       ,jdp,2022-05-11,,2022-05-16,530,2022-05-11,Habeas Corpus,6,cmp                      ,1,motion                   ,pwrithc ,7,2022-05-11
